1,0.9,0.7,1
2,0.7,0.9,2
3,0.4,0.7,2
4,0.7,1.0,1
5,0.7,0.5,1
6,0.7,0.9,2
7,0.8,0.7,1
8,0.7,0.9,1
9,0.4,0.7,2
10,0.7,0.5,1
11,0.7,0.6,1
12,0.7,0.7,2
13,0.5,0.7,2
14,0.7,0.7,2
15,0.6,0.7,2
16,0.7,1.0,2
17,0.7,0.9,1
18,0.7,1.0,2
19,0.7,0.7,1
20,0.5,0.7,2
21,0.7,0.9,2
22,0.4,0.7,2
23,0.7,0.7,1
24,0.7,0.6,1
25,0.7,0.4,1
26,0.8,0.7,2
27,0.9,0.7,1
28,0.7,0.6,1
29,0.9,0.7,1
30,0.7,0.9,2
31,0.7,0.6,2
32,0.7,0.9,2
33,0.5,0.7,1
34,1.0,0.7,1
35,0.7,0.5,1
36,0.5,0.7,2
37,1.0,0.7,1
38,0.7,0.5,1
39,0.7,1.0,2
40,0.6,0.7,2
41,0.8,0.7,1
42,0.7,0.6,1
43,0.7,0.4,1
44,1.0,0.7,1
45,0.7,0.7,1
46,0.7,0.7,1
47,0.5,0.7,2
48,0.7,0.4,1
49,0.5,0.7,2
50,0.4,0.7,2
51,0.4,0.7,2
52,0.7,0.8,1
53,1.0,0.7,1
54,0.7,0.7,1
55,1.0,0.7,1
56,0.4,0.7,2
57,0.7,0.6,1
58,0.8,0.7,1
59,1.0,0.7,1
60,0.7,0.6,1
61,0.7,0.4,1
62,0.7,0.7,1
63,0.7,0.8,2
64,0.7,0.7,1
65,0.7,0.8,2
66,0.7,0.6,1
67,0.7,0.7,2
68,0.8,0.7,1
69,0.7,0.8,2
70,0.8,0.7,1
